msisdn,tower_id,up_bytes,down_bytes,data_type,ip_address,website_url,event_datetime
6884355735869,1431,901109,711694,video,154.7.121.254,http://greer.com/,2024-01-02 00:09:36.970411
9026486378507,1329,540001,324252,application,200.105.175.55,http://www.bradley.net/,2024-01-02 00:14:09.311153
1007415659553,1430,629103,609722,image,213.129.5.28,https://www.holland.net/,2024-01-02 00:12:40.035551
1162376878845,1267,641686,781340,text,125.120.102.251,https://smith.com/,2024-01-02 00:14:10.617532
3427344596334,313,455008,548557,video,88.177.214.124,https://rios.com/,2024-01-02 00:06:07.675172
2910432940626,284,897305,109493,image,194.209.43.55,https://potter.com/,2024-01-02 00:11:31.074981
5122770296445,1054,408317,734431,application,165.105.246.155,https://martin.com/,2024-01-02 00:12:58.866028
7792763523486,88,696460,444496,application,183.29.63.239,https://jackson.com/,2024-01-02 00:15:57.537701
2432604012489,1105,351112,568504,video,183.21.95.198,https://brooks-rodriguez.biz/,2024-01-02 00:09:31.378481
1576519828549,900,381852,845024,audio,36.130.29.249,https://www.dixon.com/,2024-01-02 00:08:49.059246
2647730507541,1921,473842,531051,application,150.1.217.113,http://dean.info/,2024-01-02 00:01:36.115245
0418458779549,1482,382679,588803,application,148.131.93.104,https://www.reyes.com/,2024-01-02 00:10:01.365451
3172889190223,1740,739311,780070,video,209.29.92.111,http://www.jones-thomas.com/,2024-01-02 00:06:23.665156
1406683256401,1975,685349,553429,audio,187.24.191.21,https://www.watkins.com/,2024-01-02 00:12:46.089147
8004996576144,1244,696844,822877,application,214.157.200.65,http://johnson.net/,2024-01-02 00:10:27.214554
6487950321639,1179,695983,795483,text,153.95.78.23,https://www.tran.com/,2024-01-02 00:16:24.253765
0639969846982,636,382354,444407,audio,158.214.150.83,http://www.pittman.com/,2024-01-02 00:05:08.017269
4740223440288,679,617988,543236,audio,192.224.168.6,http://www.woodard.com/,2024-01-02 00:09:11.357905
8581449178813,1113,977855,861421,video,68.114.51.172,http://www.wells.com/,2024-01-02 00:16:44.264941
2490895124804,1411,403865,377542,application,116.32.32.147,https://www.nguyen-harvey.com/,2024-01-02 00:08:47.975521
1455446564240,1988,952425,702676,audio,168.255.25.148,http://www.bowman.com/,2024-01-02 00:06:13.677700
6142896433173,1789,259457,259376,audio,143.8.27.126,https://harris.com/,2024-01-02 00:17:04.540446
3181587857149,994,882479,442173,text,161.94.236.163,https://bennett.com/,2024-01-02 00:08:55.262928
8300862054225,832,131150,588506,image,1.177.174.225,http://white.org/,2024-01-02 00:13:18.240780
6887677242014,407,888327,933487,image,211.62.130.175,http://watson.com/,2024-01-02 00:01:51.565774
4861844006512,1821,240769,200532,application,216.80.134.84,http://www.thomas-smith.com/,2024-01-02 00:05:35.265201
6834868157404,1673,539584,455797,text,217.243.9.209,http://www.reid-chan.com/,2024-01-02 00:15:59.995904
0926934961958,160,876284,139838,text,193.37.82.147,https://miller.com/,2024-01-02 00:10:04.048903
4357409214980,258,923365,493063,video,130.71.92.180,http://sanders.com/,2024-01-02 00:01:50.503047
7956917401286,276,835550,442550,image,191.235.16.97,https://buck.com/,2024-01-02 00:01:25.160719
2896970549743,1528,269661,658127,video,23.125.38.109,http://www.harvey-goodman.info/,2024-01-02 00:01:59.803759
5309505304865,1384,259731,105461,audio,54.128.39.41,https://moyer.com/,2024-01-02 00:03:45.367868
7983837039235,1618,467864,596319,video,196.54.35.68,http://www.phillips.net/,2024-01-02 00:16:18.383603
0115475376769,849,839458,897203,image,208.242.1.139,http://www.bryant-becker.info/,2024-01-02 00:11:27.222627
8240914094082,300,339652,723285,application,29.146.180.26,https://ward-pham.com/,2024-01-02 00:07:48.587353
9246090029775,1246,758540,771525,audio,201.117.67.241,http://www.potts-robinson.com/,2024-01-02 00:07:47.642662
5458309845588,1018,114400,640267,application,205.159.24.128,https://alvarez.com/,2024-01-02 00:12:34.676800
3821529003008,1737,115108,109404,audio,189.17.56.46,http://price.info/,2024-01-02 00:06:25.745998
2799209499800,373,520651,190404,application,217.141.8.48,https://harmon-thomas.org/,2024-01-02 00:03:05.385186
2452918564145,1148,794756,715291,video,47.230.40.79,http://johnson.biz/,2024-01-02 00:15:53.634090
8887491168416,1025,497893,738496,video,201.52.8.114,http://campbell.com/,2024-01-02 00:12:30.059305
9781315222696,757,920926,859150,video,147.106.175.120,http://www.ayala.com/,2024-01-02 00:02:41.709806
6099480948536,1952,270268,634233,application,219.1.180.175,http://www.bush-saunders.com/,2024-01-02 00:07:12.134850
2396607953826,1241,815663,125870,image,223.224.236.50,http://www.fuller.com/,2024-01-02 00:15:46.257286
5751401381976,954,461062,351314,text,190.146.250.119,https://www.stone.info/,2024-01-02 00:03:15.304504
5299643419411,618,110016,635699,image,58.48.119.0,http://www.davis.com/,2024-01-02 00:13:43.183193
2508994803328,92,383017,393233,image,113.126.189.150,http://www.hoover.com/,2024-01-02 00:09:26.091079
1646465466314,588,181049,385014,text,168.246.50.98,https://www.wheeler.com/,2024-01-02 00:13:53.660177
4394399187215,884,246030,547057,image,169.161.3.36,http://perkins.com/,2024-01-02 00:02:55.250319
0461496643174,1496,331180,823645,audio,149.176.152.30,https://little.biz/,2024-01-02 00:04:23.689476
4250227767143,1826,601506,153061,audio,203.200.146.51,https://www.anderson.com/,2024-01-02 00:05:46.750350
3515245238649,1798,929402,350966,application,190.25.148.69,http://patterson-howard.com/,2024-01-02 00:01:23.616352
3173882255228,732,196778,161623,audio,186.24.61.166,http://carlson.com/,2024-01-02 00:01:13.926645
4437270946638,522,882802,213753,application,44.103.145.88,https://www.clark-cannon.org/,2024-01-02 00:12:15.356619
3148143070547,330,827094,773582,application,165.67.215.145,http://anderson-horton.biz/,2024-01-02 00:08:52.380463
8647339689265,643,703592,830873,image,187.242.197.101,https://hernandez-williams.info/,2024-01-02 00:12:45.300793
6265358836447,1921,278507,220489,text,161.42.113.118,http://www.murphy.com/,2024-01-02 00:08:51.058783
9802108977004,575,562903,414347,audio,78.204.96.170,https://www.gonzalez-gray.net/,2024-01-02 00:09:58.506175
1991268198445,957,894520,843154,application,153.169.11.45,http://www.salas.com/,2024-01-02 00:14:09.043312
4986752888738,638,393616,389432,video,210.44.32.206,http://www.cruz.org/,2024-01-02 00:07:16.958747
7442325687674,522,339537,459854,video,203.167.60.249,https://taylor-alvarado.com/,2024-01-02 00:07:21.946482
1475588229571,1826,577941,549829,video,91.87.174.194,http://tran.com/,2024-01-02 00:11:32.341821
1506211806267,1211,746248,247759,application,201.10.124.235,http://www.johnson.org/,2024-01-02 00:10:22.353142
6862454173381,1706,594597,957769,video,18.221.17.13,https://www.griffin.com/,2024-01-02 00:06:05.179559
2511030072097,1330,775730,217803,video,199.56.175.189,http://www.lee-brewer.info/,2024-01-02 00:01:47.302307
1616734441509,1177,668695,536113,video,78.127.32.202,https://davis.com/,2024-01-02 00:06:22.005833
1678480434542,1982,348198,288735,text,109.158.73.72,http://morales-blake.biz/,2024-01-02 00:13:32.543946
4492861450253,1899,124310,975643,audio,218.142.173.37,https://murray.org/,2024-01-02 00:14:42.023104
8173416214218,387,633945,609148,application,40.229.139.57,https://www.gonzalez.org/,2024-01-02 00:15:29.807272
5044349636650,689,327087,804200,video,138.83.144.99,https://www.king.com/,2024-01-02 00:06:58.825742
6902345605923,685,736385,774045,application,73.203.93.97,http://bonilla.com/,2024-01-02 00:02:01.133636
4903317682133,998,834651,168766,audio,150.94.144.233,http://mccoy-palmer.biz/,2024-01-02 00:04:32.665263
3487845664701,825,520539,149417,application,38.218.125.150,https://www.savage.com/,2024-01-02 00:16:25.119848
6786713370853,1534,593715,372081,audio,186.46.56.84,https://www.baker.com/,2024-01-02 00:15:44.814938
4819495744318,1381,324300,878384,image,215.49.117.103,http://www.evans-fisher.biz/,2024-01-02 00:05:38.381679
2180699362221,827,975681,518874,application,214.6.248.156,http://www.ferrell-mckee.com/,2024-01-02 00:09:36.902969
5036876642881,846,554111,723689,image,114.98.3.134,https://maldonado.com/,2024-01-02 00:15:44.937077
6412147237460,76,459974,503081,application,24.178.230.52,http://www.hill.com/,2024-01-02 00:14:36.306158
2250837164402,1306,790867,844634,audio,144.81.210.89,https://www.parsons-reyes.biz/,2024-01-02 00:01:41.466703
5073058772131,1441,278420,956075,application,136.222.22.62,http://morales-rice.com/,2024-01-02 00:01:48.336317
2049623616026,1136,173135,165090,audio,154.108.73.181,https://bailey-velez.org/,2024-01-02 00:04:19.306375
9624933086200,565,420366,562271,text,9.63.74.17,https://cook.biz/,2024-01-02 00:02:59.598679
7100757775684,146,389624,758138,text,130.68.211.161,http://gregory.com/,2024-01-02 00:03:14.225432
2439125015147,1832,256057,275387,video,221.5.7.110,http://stephens.com/,2024-01-02 00:13:57.213645
4188759302170,563,882043,800647,audio,202.100.151.80,http://www.young-cruz.org/,2024-01-02 00:15:55.150321
3699488837210,1577,897791,560315,audio,83.230.70.229,https://simmons.com/,2024-01-02 00:07:08.549795
2929207320866,63,864511,776107,audio,214.171.237.46,https://lowery-williams.org/,2024-01-02 00:11:53.366621
5883868922993,115,406647,638998,audio,200.202.85.198,https://www.robinson.com/,2024-01-02 00:14:02.824641
8013159852750,607,387274,261651,application,24.94.161.3,https://dunn.com/,2024-01-02 00:08:54.114698
0847105242031,8,970845,838506,video,180.88.1.73,http://www.coleman.com/,2024-01-02 00:14:51.362086
5166391045967,227,393959,361108,image,78.198.228.132,https://www.thomas.com/,2024-01-02 00:07:26.104147
3347228757772,379,500476,175994,application,96.83.97.156,https://jones-mack.com/,2024-01-02 00:16:36.056094
1087997194104,365,259209,621008,image,137.34.184.46,https://patton.com/,2024-01-02 00:07:37.678880
3916337337750,560,700537,264487,video,144.244.218.21,https://www.robinson.org/,2024-01-02 00:10:42.577825
2176253807187,1660,523954,783304,image,181.183.124.112,http://www.sandoval.com/,2024-01-02 00:05:00.036687
8954919551472,1203,845390,309658,application,17.103.10.8,https://www.bartlett.com/,2024-01-02 00:08:15.480927
8927165496289,4,854152,322896,application,193.10.118.165,https://www.house.com/,2024-01-02 00:11:35.887944
2137670856273,1510,633078,204913,audio,105.19.96.172,http://villarreal.com/,2024-01-02 00:11:48.226829
4745552894918,1650,403836,118212,image,95.199.131.185,https://chen-keller.com/,2024-01-02 00:09:38.555485
1228415878876,1393,893661,598618,image,131.206.172.72,https://page.com/,2024-01-02 00:11:39.032523
6346496977513,1788,816289,281053,audio,3.203.23.70,http://nicholson.com/,2024-01-02 00:02:39.815171
0565740679322,31,539508,936947,application,120.241.174.12,http://www.rivera.biz/,2024-01-02 00:03:01.365932
7585529963559,665,688682,759205,audio,192.153.5.186,http://robinson.com/,2024-01-02 00:13:28.038373
5259477580348,2000,128668,594211,image,185.173.64.172,https://www.miller-torres.com/,2024-01-02 00:01:03.950193
9619620487752,611,724202,396995,image,123.161.244.75,http://www.sheppard.info/,2024-01-02 00:04:47.316430
5220065394222,1357,609958,964781,application,6.232.189.108,http://www.harris-roach.com/,2024-01-02 00:07:09.573809
1772859453914,578,859017,433882,image,121.204.244.125,https://wright-finley.com/,2024-01-02 00:01:54.495677
6029976512181,189,274793,857025,application,147.50.33.80,http://www.frazier-rodriguez.info/,2024-01-02 00:17:13.615108
9911376483502,1284,998337,965567,audio,204.35.32.196,https://www.porter.com/,2024-01-02 00:12:23.125973
5975147245324,503,934187,684556,video,121.76.213.81,http://johnson-bridges.net/,2024-01-02 00:05:33.843632
5018378980911,1338,254061,324165,image,107.151.228.107,http://www.alexander.biz/,2024-01-02 00:09:41.452466
9211157451755,1299,646378,654173,image,217.130.73.20,https://mckinney.com/,2024-01-02 00:01:16.694329
0842780889064,190,787602,294651,application,165.243.153.254,https://www.walsh.com/,2024-01-02 00:11:59.248167
6606585163314,557,643714,899885,audio,119.84.210.108,http://www.guerra-collins.org/,2024-01-02 00:15:29.146233
6209981221417,412,827514,284879,audio,212.196.218.236,https://kemp.org/,2024-01-02 00:06:19.303660
0164250736212,729,834864,515177,video,211.69.43.255,http://www.graham.org/,2024-01-02 00:07:26.601785
8015975818178,1308,695924,403180,image,133.100.107.179,http://www.garcia.com/,2024-01-02 00:14:04.864385
0166510795277,1913,800735,302062,text,213.141.129.199,https://www.huff-wilson.com/,2024-01-02 00:04:30.196490
0396902280875,1864,340279,999639,audio,208.214.202.200,http://www.bowman-rodriguez.com/,2024-01-02 00:16:28.755246
6800406049905,931,509245,226431,image,219.91.33.112,http://www.jones-owens.com/,2024-01-02 00:15:03.586415
6700771071727,1134,100400,845961,image,174.78.115.206,https://www.parker.com/,2024-01-02 00:02:16.423542
0960582987859,442,765976,339962,image,18.166.190.217,https://cook.biz/,2024-01-02 00:14:20.631023
2139724970861,1786,993365,169513,text,222.146.111.29,https://www.fisher.org/,2024-01-02 00:04:42.897412
2413927051688,1639,967944,237045,audio,193.45.49.21,https://landry.biz/,2024-01-02 00:16:33.282725
6078562032530,895,523583,215601,audio,207.128.114.210,https://stephens.net/,2024-01-02 00:02:36.168961
7318614620732,704,279546,719485,text,211.152.129.236,http://www.boone-hayes.com/,2024-01-02 00:12:58.459969
6949997767555,263,834767,847167,audio,175.197.165.50,http://www.fuller-johnson.com/,2024-01-02 00:15:10.155416
3582124504908,177,246550,784118,audio,23.64.209.179,http://www.jones.info/,2024-01-02 00:09:11.735646
2191125684480,977,121172,367427,image,122.62.175.193,http://robertson.net/,2024-01-02 00:12:54.569025
8058038207183,1037,886323,876058,image,211.0.237.215,http://www.patterson-johnson.com/,2024-01-02 00:10:50.682438
6390806581070,279,360652,186123,text,79.90.69.9,https://www.vargas-thompson.org/,2024-01-02 00:07:42.315598
3294562493227,1,183667,336761,text,197.0.108.124,https://www.villanueva.org/,2024-01-02 00:06:38.911883
7046632336683,1901,819922,757247,audio,216.254.145.238,http://www.banks-hobbs.info/,2024-01-02 00:16:32.377342
3231175504391,1994,844859,107611,application,214.159.89.40,https://www.rodriguez.com/,2024-01-02 00:05:32.249546
7065664349457,184,252565,973169,image,210.168.7.61,https://www.carr.com/,2024-01-02 00:15:12.635834
3280532997634,729,236717,380735,audio,165.50.183.72,https://www.tate.com/,2024-01-02 00:07:17.412759
2014229018680,1199,430385,596923,image,218.210.228.36,https://www.castillo.com/,2024-01-02 00:07:01.965184
5172184329965,263,343580,117486,image,190.144.56.148,https://williams-kane.biz/,2024-01-02 00:15:08.593613
7971926362078,1415,753283,315685,audio,31.64.24.175,http://pratt-adams.com/,2024-01-02 00:12:10.392302
8276254398609,1584,830162,199297,audio,210.128.118.8,https://www.garcia.com/,2024-01-02 00:11:26.374170
5386209886241,937,621035,351868,video,141.15.240.136,http://schultz.biz/,2024-01-02 00:06:18.064581
6571430027086,1852,136768,423068,text,57.212.169.233,http://www.brown.com/,2024-01-02 00:01:22.787071
2582136911080,1262,314259,270947,text,115.104.210.50,http://www.simpson-collins.biz/,2024-01-02 00:10:42.123342
7070296124245,687,683774,252826,video,206.223.28.78,https://singh.com/,2024-01-02 00:11:07.267597
5625451240674,291,658125,275401,application,61.57.59.148,http://www.watson.com/,2024-01-02 00:05:36.438565
7060885912627,1244,833673,649352,image,182.44.208.229,http://www.rodriguez.com/,2024-01-02 00:07:33.976848
4750262079506,1308,797106,130227,text,190.98.64.152,http://mcgee.com/,2024-01-02 00:02:44.350399
8825769932583,931,527418,885454,image,197.7.237.122,http://brown.com/,2024-01-02 00:01:01.252256
3486185523163,438,544461,750728,text,51.172.114.9,https://www.morris-stuart.com/,2024-01-02 00:10:26.124488
1508521334906,840,813920,291692,text,156.163.209.207,http://www.hunt.com/,2024-01-02 00:07:28.126727
6930249765692,1587,681198,914115,application,125.177.235.183,http://mcknight.com/,2024-01-02 00:15:34.319587
1513688710479,265,819688,646579,image,103.96.132.17,https://www.davis.info/,2024-01-02 00:06:51.946195
9553430294575,996,240176,949601,application,144.232.56.225,https://smith.org/,2024-01-02 00:04:37.552954
6803281609622,1794,254012,385123,audio,128.209.141.177,http://mccoy-palmer.biz/,2024-01-02 00:08:15.342837
4160012750896,888,740485,912789,text,51.19.142.239,https://www.jackson-best.com/,2024-01-02 00:02:19.510535
1065610280688,952,241740,685406,text,39.127.22.229,http://price-brooks.com/,2024-01-02 00:14:26.910145
2161968933351,1433,407162,769299,application,77.202.191.181,https://taylor.info/,2024-01-02 00:15:37.393844
5201149229980,1831,452358,535664,image,137.215.224.170,http://bailey-harrell.net/,2024-01-02 00:12:42.804121
5878559392407,757,851930,963010,application,90.249.178.32,http://baxter.com/,2024-01-02 00:05:07.510888
0313874380740,992,271906,271892,text,196.74.89.50,https://wilcox.info/,2024-01-02 00:11:21.493769
1580954818207,914,147428,746681,audio,164.94.136.86,https://johnson.com/,2024-01-02 00:05:39.357786
6891737733181,1903,385662,677652,text,134.126.26.5,http://www.jimenez-bentley.com/,2024-01-02 00:01:53.593491
2704657189295,1449,694272,826564,text,139.209.32.25,https://www.castro.com/,2024-01-02 00:12:10.671292
0567838332216,1103,221173,186394,image,210.135.170.154,http://reynolds.net/,2024-01-02 00:06:05.069805
9084487538429,102,770984,272356,audio,133.140.167.45,https://www.johnson.com/,2024-01-02 00:08:43.631926
5195353312624,1428,429617,428330,text,148.233.131.104,https://leon-hubbard.com/,2024-01-02 00:08:03.796763
3339804404691,18,538884,726612,image,155.99.222.185,https://www.hall.com/,2024-01-02 00:02:54.029276
6372190797866,957,866644,628835,video,187.40.194.84,https://www.greer.com/,2024-01-02 00:12:55.228200
7901714662577,125,353512,727297,application,91.17.132.203,http://www.cox.com/,2024-01-02 00:16:35.099216
2624548427064,1602,644662,536192,application,185.220.114.77,http://mueller.com/,2024-01-02 00:15:48.471503
6260832234127,882,874493,421825,image,215.237.194.45,https://www.farmer-taylor.info/,2024-01-02 00:08:56.783073
3042014821886,460,208151,649731,text,177.239.129.248,https://www.thomas-strickland.com/,2024-01-02 00:16:38.780333
9487312119661,1389,397034,822506,text,143.165.121.116,http://malone-holloway.com/,2024-01-02 00:16:50.167287
9582143087352,1431,633735,203820,video,185.141.148.26,https://www.cooper.com/,2024-01-02 00:05:49.832984
4448902481166,894,522330,803403,image,170.163.63.233,http://www.scott.info/,2024-01-02 00:13:30.707003
0160521576313,398,441827,226556,video,212.243.146.174,https://www.hernandez.com/,2024-01-02 00:06:02.888079
9429396843879,1681,774838,661596,text,115.168.46.134,http://www.shaw.com/,2024-01-02 00:04:31.048419
3093949382803,442,482961,431001,image,96.176.121.230,http://www.fisher.com/,2024-01-02 00:09:00.138780
0504256615482,210,111391,969870,video,5.247.127.192,http://www.garcia.com/,2024-01-02 00:14:31.404953
6495440817248,971,272914,336421,image,189.134.254.245,http://edwards.biz/,2024-01-02 00:06:16.576705
4561973078507,1464,290343,409119,text,148.204.35.226,http://www.rios-flores.org/,2024-01-02 00:02:55.647367
4651422807554,809,777173,541935,image,201.34.67.75,http://deleon.net/,2024-01-02 00:10:26.436128
0767622356715,1468,686039,127842,image,220.65.233.63,http://www.cherry.com/,2024-01-02 00:10:19.244328
6065207191065,1181,828324,187127,video,202.6.168.168,http://sanchez.com/,2024-01-02 00:06:43.222759
9554334785075,1141,740936,504476,text,211.29.208.93,https://hale.com/,2024-01-02 00:01:20.187900
5437491394629,1182,448459,466389,audio,137.73.70.27,http://www.barrett.net/,2024-01-02 00:03:23.187742
1398579484300,1922,628556,417302,text,61.98.42.109,http://www.kirby.com/,2024-01-02 00:06:25.657732
8865192340330,1932,567730,329356,audio,197.114.210.105,http://juarez.com/,2024-01-02 00:10:41.218060
9865543693628,1454,945425,962562,image,86.43.169.191,http://www.herrera-floyd.com/,2024-01-02 00:12:31.725488
0144364033791,573,263897,121194,audio,58.146.68.159,https://www.perez-perez.info/,2024-01-02 00:14:28.524826
2132574600142,847,734169,373792,audio,183.29.63.239,http://mitchell.org/,2024-01-02 00:07:23.757697
8965662185755,827,880640,679473,video,26.192.229.254,http://www.dixon-murray.net/,2024-01-02 00:04:22.730964
8620290461896,1841,305218,577972,video,202.33.44.4,http://franco-blackwell.com/,2024-01-02 00:03:05.417260
0548620497346,1264,376762,501769,video,145.36.38.19,http://www.oneal.com/,2024-01-02 00:10:33.915863
1982594086207,1355,254008,195827,video,128.168.196.10,http://www.simmons.com/,2024-01-02 00:01:36.491973
8799993823250,670,751882,801841,text,197.214.233.87,https://www.lopez.org/,2024-01-02 00:10:49.053858
9751719490418,1994,118092,428368,application,76.104.41.110,https://taylor.com/,2024-01-02 00:08:36.486606
1749363597307,1667,630310,359707,text,203.186.104.13,http://www.hall.com/,2024-01-02 00:06:32.755625
0969682086698,1048,614185,558181,text,29.162.109.248,https://olson.com/,2024-01-02 00:03:26.628272
6863436105625,1667,998376,769984,audio,125.85.170.187,https://martinez-harris.com/,2024-01-02 00:03:51.991039
7921322241622,190,681073,734568,video,26.215.95.233,https://www.gonzales-wise.com/,2024-01-02 00:08:10.955510
6915380419477,1219,926703,186611,application,183.138.182.62,https://byrd.com/,2024-01-02 00:02:01.344968
5060271685835,1660,768404,460973,video,133.131.197.31,http://rhodes-taylor.net/,2024-01-02 00:10:28.658670
6329008790684,1621,739050,513400,video,45.187.113.147,http://www.payne.com/,2024-01-02 00:13:19.320578
8406768910027,377,874487,517157,application,219.42.1.78,http://lee.com/,2024-01-02 00:01:25.126583
5844041591527,280,284720,498368,text,182.1.46.49,http://www.boyd.com/,2024-01-02 00:11:22.257934
0415259025307,1468,292341,716456,audio,36.69.151.59,http://www.wilkinson-duncan.org/,2024-01-02 00:03:13.600351
5643370663184,1687,885461,639502,application,63.96.86.131,https://smith.com/,2024-01-02 00:16:20.083104
2990484019470,1626,924484,207715,image,129.104.161.93,https://www.harrison-cooper.info/,2024-01-02 00:08:45.605932
9347431391370,1310,965313,310791,image,161.151.70.169,http://www.holmes.info/,2024-01-02 00:01:08.434601
1134792482808,628,579520,181482,text,169.17.221.63,https://www.alexander.com/,2024-01-02 00:05:13.262535
6731002420079,1554,800975,635104,audio,152.86.227.251,http://www.young.org/,2024-01-02 00:08:15.192215
8226149834100,1700,359980,689182,application,170.239.171.18,http://kramer-velasquez.com/,2024-01-02 00:14:29.078804
7645189841913,969,222233,269617,application,212.112.0.155,https://www.long.com/,2024-01-02 00:08:13.108807
3552216798435,483,869054,381622,image,161.168.241.80,https://www.castillo-castaneda.com/,2024-01-02 00:07:44.260715
6305873863992,1905,572737,195023,audio,92.142.95.162,http://reed.com/,2024-01-02 00:03:18.885820
1847844126389,284,801751,544211,audio,205.197.26.113,https://lowe.com/,2024-01-02 00:08:54.379971
8757770665456,783,892589,547025,video,109.45.249.185,https://duncan-price.com/,2024-01-02 00:14:48.738986
3871507570312,396,831160,538534,video,209.180.170.84,http://www.barrett.biz/,2024-01-02 00:08:49.876667
6499150447163,688,291218,239166,video,187.167.171.82,http://mcknight-castro.com/,2024-01-02 00:04:54.878916
9459541890692,225,927826,385980,image,204.116.143.21,https://www.brown-coleman.org/,2024-01-02 00:09:08.344808
9130076558124,143,309615,827518,application,213.165.83.149,https://www.tucker.net/,2024-01-02 00:11:43.643602
4058657097970,100,704806,181023,image,174.126.46.87,http://www.johnson.com/,2024-01-02 00:01:53.693499
5271680365225,1420,624789,925935,audio,32.150.176.49,https://www.velazquez.com/,2024-01-02 00:14:04.193052
0121869869914,1287,902143,756534,image,7.134.9.5,https://www.edwards-holland.com/,2024-01-02 00:08:51.986761
0272613614011,43,436270,254181,text,154.125.235.228,https://james-keith.com/,2024-01-02 00:17:00.075922
1602450210394,332,717354,193416,text,219.237.204.38,https://roman.com/,2024-01-02 00:06:05.538201
3847274756982,83,809352,163100,video,124.208.194.42,http://www.oliver-warren.com/,2024-01-02 00:07:30.963942
0959504322967,895,883963,914995,text,205.188.16.231,https://roberts.org/,2024-01-02 00:11:15.798384
5602944728786,456,289725,271236,application,61.14.243.161,http://fisher-smith.net/,2024-01-02 00:03:05.912791
8976675483764,521,780680,738052,audio,207.83.114.81,https://www.johnson.com/,2024-01-02 00:15:28.729450
5285550193666,1453,283626,246328,text,181.175.167.200,https://www.santos.biz/,2024-01-02 00:08:52.718374
5940835457565,1704,861406,612223,audio,148.27.154.231,https://www.anderson.com/,2024-01-02 00:08:54.458365
2661670153889,1347,959640,535055,application,139.31.10.47,http://www.williams.com/,2024-01-02 00:12:39.326167
0968039049520,1095,381019,996289,audio,217.251.163.112,https://www.howard.net/,2024-01-02 00:02:24.481973
7228643674090,970,125533,276188,image,63.14.154.152,https://www.frazier-henderson.net/,2024-01-02 00:15:40.861578
2016339184938,1293,618143,832684,application,212.4.246.9,http://www.rangel.com/,2024-01-02 00:13:45.867003
5556383127377,1399,536442,720369,image,213.195.169.24,http://caldwell-robinson.com/,2024-01-02 00:16:26.133259
2769578278250,1825,210678,992825,audio,170.243.11.100,http://www.odonnell.org/,2024-01-02 00:07:18.419600
9456560897942,508,588043,667913,image,155.133.197.171,https://odonnell-robbins.biz/,2024-01-02 00:02:32.196859
3195228286964,1890,938061,470956,video,5.158.255.128,https://hernandez.com/,2024-01-02 00:16:41.937732
7060439487613,536,169096,513626,image,133.99.172.111,https://alexander.com/,2024-01-02 00:08:25.860186
9851141875645,1692,933488,149337,application,72.102.103.158,https://johnson.net/,2024-01-02 00:08:21.743915
5260972259234,601,143010,938800,video,150.227.170.82,http://roberson.com/,2024-01-02 00:05:02.026242
7761928816357,1102,827643,779824,audio,5.136.43.77,http://www.morrow-schmidt.com/,2024-01-02 00:09:01.845133
7565965695477,1745,956687,341647,image,186.186.139.139,https://www.cooper.com/,2024-01-02 00:16:18.900825
3847438855115,1658,171003,651156,text,112.193.141.179,https://anderson.biz/,2024-01-02 00:03:50.505976
2988302666127,1713,486371,255791,video,46.185.40.21,http://www.smith-smith.biz/,2024-01-02 00:09:48.145311
1143856729859,975,462614,175253,text,192.206.61.141,https://www.ritter.com/,2024-01-02 00:08:08.256783
3831180630642,1712,756181,660295,application,81.96.14.158,http://www.gonzalez.com/,2024-01-02 00:13:05.644445
7189560389159,605,377015,557173,text,28.59.98.206,http://www.barton-osborne.com/,2024-01-02 00:07:08.806317
7588920641744,1772,682641,114873,image,131.206.20.254,https://www.castro.com/,2024-01-02 00:00:32.373840
6252454865669,599,461213,592855,application,212.60.51.113,https://lewis-johnson.info/,2024-01-02 00:10:03.208954
7593417307168,966,261679,924573,application,196.21.6.251,https://martinez.net/,2024-01-02 00:06:34.961694
0683504787365,88,609031,437297,image,215.170.52.170,http://alexander-meza.com/,2024-01-02 00:05:20.127525
1742480232002,1841,574329,724421,application,192.150.165.15,http://gray-diaz.biz/,2024-01-02 00:13:45.263045
5025154915896,1610,507133,850150,text,223.243.60.249,http://www.cummings.info/,2024-01-02 00:13:44.378158
9268830857871,1242,796467,289331,audio,218.145.214.1,https://www.clark.com/,2024-01-02 00:08:46.872625
6844837797868,304,948087,856705,text,102.202.130.15,https://hobbs.biz/,2024-01-02 00:11:25.464564
8892600995857,450,648471,367564,text,168.230.164.247,http://tucker.com/,2024-01-02 00:00:36.612804
6652807132931,1847,530023,387082,text,162.221.53.96,http://campbell.info/,2024-01-02 00:00:55.651587
3561458374063,631,902816,372888,text,199.204.156.224,http://hayes-hall.com/,2024-01-02 00:03:09.355211
4474211362189,892,936595,434914,application,93.12.93.182,http://james-perez.com/,2024-01-02 00:10:37.162599
2739182884452,1010,300359,929028,application,74.167.115.34,http://adams.org/,2024-01-02 00:12:46.352806
7387022980292,1387,783891,494895,application,160.237.208.189,http://chen-wilson.com/,2024-01-02 00:10:45.921674
2209007827602,1460,238440,236252,audio,219.155.244.241,http://www.jenkins.biz/,2024-01-02 00:01:42.913833
0157888403764,282,993667,619115,image,197.244.180.171,http://torres.com/,2024-01-02 00:01:51.207139
0610224200321,1201,349931,865869,audio,65.101.114.237,https://mcconnell.com/,2024-01-02 00:10:00.116358
7694038408381,7,130114,870724,image,50.45.254.166,http://bryant.com/,2024-01-02 00:02:37.558090
